# 五笔画词库，格式：词组\t编码\t权重
# 参考单手笔顺输入法码表: https://github.com/YQ-YSY/stroke-seq_MB 移除了部分不常用汉字
框	1234111215	35
樲	1234111251113454	0
楔	1234111253134	10
梼	12341113124	5
棒	123411134112	97
楱	1234111341134	0
椿	1234111342511	30
榛	12341113431234	10
梆	1234111352	10
桟	1234111534	0
杆	1234112	136
杅	1234112	0
枉	12341121	26
梇	12341121132	0
棈	123411212511	0
樍	123411212511134	0
栻	1234112154	5
榡	12341121554234	0
标	123411234	343
柰	123411234	10
枺	123411234	0
歀	1234112343534	0
柡	1234112534	0
枅	12341132	5
械	12341132534	174
枎	12341134	0
櫕	1234113411342511134	0
槻	123411342511135	0
杬	12341135	0
杇	1234115	0
栈	123411534	30
枟	12341154	0
朾	123412	0
杠	1234121	30
杜	1234121	16
杢	1234121	0
榧	12341211121115	10
桂	1234121121	30
柾	123412121	0
樾	1234121213415534	10
橨	1234121222511134	0
桔	1234121251	30
榸	12341212511211	0
榬	12341212513534	0
橲	1234121251431251	0
栲	1234121315	10
枿	123412132	0
楮	123412132511	10
栳	1234121335	10
榰	12341213352511	5
槸	123412134121354	0
棱	123412134354	30
橽	1234121431112454	0
梽	12341214544	5
桏	123412152	0
㭕	123412154	5
榼	12341215425221	0
柑	123412211	30
栮	1234122111	0
楳	1234122111234	0
棋	123412211134	21
樭	123412211134121	0
椹	1234122111345	5
櫀	123412211134554234	0
椰	123412211152	30
棷	123412211154	0
榵	1234122122111	0
楛	123412212251	0
棤	123412212511	5
槿	123412212511121	10
櫣	12341221251112454	0
橵	1234122125113134	0
横	123412212512134	131
櫙	123412212512512515	0
楉	123412213251	0
栱	1234122134	0
檋	12341221341251112	0
欌	123412213513125125534	0
枻	123412215	0
楪	1234122151234	5
橊	1234122155125121	0
模	12341222511134	298
欗	123412225112511125431234	0
橗	123412225113511	0
欟	1234122251251324111212511135	0
楧	123412225134	0
櫗	123412225221134534	0
椛	12341223235	0
櫵	1234122324111214444	0
檴	12341223241112154	0
榙	1234122341251	0
槆	1234122352511	0
檧	1234122353344544	0
樥	12341223541112	0
櫒	123412235445411234	0
桠	1234122431	5
榗	12341224312511	0
欂	12341224411251124124	5
檬	12341224511353334	30
枯	123412251	34
植	123412251111	218
槙	12341225111134	0
橶	1234122511121534	0
檊	12341225111234112	0
櫹	12341225112322151512	0
櫮	12341225125112512511	0
楜	1234122513511	0
橭	1234122514143112	0
栉	123412252	10
楠	1234122543112	10
材	1234123	525
枾	123412321	0
林	12341234	341
禁	1234123411234	142
埜	12341234121	0
樷	1234123412211154	0
森	123412341234	85
檚	12341234123452134	0
梺	12341234124	0
辳	123412341311534	0
楂	1234123425111	10
榃	1234123425121	5
彬	12341234333	30
棽	123412343445	5
棼	123412343453	10
檒	12341234353251214	0
梦	12341234354	129
梵	12341234354	10
麓	1234123441352211535	10
焚	123412344334	30
棾	123412344535	0
椘	12341234454	0
郴	1234123452	10
楚	1234123452134	279
婪	12341234531	30
村	1234124	806
梂	12341241344	0
樯	123412431252511	10
桲	12341245521	5
桓	1234125111	10
橞	1234125112144544	5
榑	12341251124124	5
梗	12341251134	18
椻	1234125115315	0
棫	123412511534	5
柯	123412512	10
橿	12341251211251211	0
槽	123412512212511	39
梀	12341251234	0
楋	1234125123422	0
櫴	12341251234352511134	0
樕	123412512343534	0
欜	12341251245251251112213534	0
栕	1234125125	0
梧	12341251251	30
楅	1234125125121	0
槅	12341251254312	0
梪	12341251431	0
杮	12341252	0
檦	12341252211123422	0
櫏	1234125221134515454	0
橝	1234125221251112	0
槚	12341252212534	5
樮	12341252214334	0
楆	1234125221531	0
栜	1234125234	0
柄	123412534	29
栖	1234125351	30
梄	12341253511	0
槱	123412535114444	5
枝	12341254	246
楝	1234125431234	10
椟	123412544134	10
桭	12341311534	0
槈	12341311534124	0
楕	1234131212511	0
櫉	123413121251431124	0
櫔	123413122251125214	0
橱	1234131251431124	30
椷	1234131251534	0
楲	1234131531534	0
槭	123413211234534	10
桺	12341321551	0
杯	12341324	122
柸	123413241	0
桮	12341324251	0
柘	123413251	10
栢	1234132511	0
栯	1234132511	0
榎	12341325111354	0
櫌	1234132511454544354	0
槗	12341325125251	0
柨	123413252	0
栫	1234132521	0
栭	1234132522	0
榞	12341332511234	0
杖	1234134	30
杕	1234134	5
桍	1234134115	0
槬	123413411533544	0
楏	1234134121121	0
椅	123413412512	105
檶	123413412512512515	0
檷	123413425234343434	0
橛	1234134315233534	10
樉	123413434343434	0
枤	12341344	0
橑	1234134432511234	5
枢	12341345	15
杌	1234135	10
枥	12341353	10
椓	123413533434	5
栊	123413534	10
栵	1234135422	0
柭	123413544	0
柩	123413545	10
枙	12341355	0
枰	123414312	10
梾	12341431234	5
𬂩	1234143134	5
樗	123414524444115	10
橒	1234145244441154	0
欛	1234145244441221251123511	0
檽	123414524444132522	0
檑	12341452444425121	5
櫺	123414524444251251251	0
樰	123414524444511	0
朽	123415	42
梿	12341512454	10
柜	12341515	102
桋	1234151534	0
枒	12341523	0
栋	123415234	30
杶	12341525	0
杤	1234153	0
桡	1234153135	10
枇	12341535	10
梐	12341535121	0
橬	1234153515352511	0
楷	1234153532511	30
杙	1234154	5
桎	1234154121	10
椡	123415412122	0
翉	12341541541	0
枑	12341551	0
棑	123421112111	0
椒	123421123454	12
杫	12342121	0
檅	12342121131233534	0
橴	1234212135554234	0
枮	123421251	0
棹	123421251112	10
槕	12342125111234	0
桢	1234212534	10
樐	123421253444441	0
栌	123421513	10
樝	123421531525111	0
櫖	1234215315251214544	0
椃	123421531535	0
榩	12342153154134	0
槛	12342231425221	30
榄	1234223142535	30
檏	12342243143111234	0
欉	1234224314311212211154	0
杪	12342343	10
朴	123424	63
桄	1234243135	5
梢	12342432511	31
樘	123424345251121	10
橖	1234243452511234	0
橕	1234243452511523	0
𣗋	12342434525135	5
档	1234243511	23
杏	1234251	30
杳	12342511	10
枏	12342511	0
相	123425111	1349
查	123425111	470
柤	123425111	0
柦	123425111	0
棏	123425111124	0
椇	123425111134	0
桯	12342511121	5
榯	12342511121124	0
樶	1234251112211154	0
棵	123425111234	170
欋	1234251112511132411121	0
欔	123425111251113241112154	0
鸉	123425111353332511154444	0
想	1234251114544	4640
檙	1234251115132125	0
皶	12342511153254	0
棍	123425111535	74
柙	123425112	10
柛	123425112	0
梩	12342511211	0
椢	123425112141	0
楫	1234251122111	10
檝	1234251122111534	0
榥	12342511243135	0
椚	123425112511	0
椙	123425112511	0
橍	1234251125111121	0
橸	1234251125112511	0
橺	1234251125112511	0
橌	1234251125113511	0
櫩	12342511251135321511	0
櫊	123425112511354251	0
櫢	1234251125125313134	0
榅	1234251125221	5
槾	123425112522154	0
楬	1234251135345	0
枵	123425115	10
栧	1234251153	0
榻	12342511541541	10
柚	123425121	10
梬	12342512115	0
椳	1234251211534	0
樻	1234251212511134	0
櫑	1234251212512125121	0
欙	1234251212512125121554234	0
楐	1234251213432	0
螙	1234251214251214	0
楒	1234251214544	5
樏	123425121554234	0
檂	12342512211311534	0
欁	123425122113115341234	0
椣	123425122134	0
棝	123425122511	0
梱	12342512341	0
桐	1234251251	30
梠	1234251251	5
梋	12342512511	0
檲	123425125112141241	0
欕	12342512511351221113134	0
梙	12342512512	0
槵	123425125124544	0
楍	1234251251251	0
榀	1234251251251	0
橾	12342512512511234	0
枳	123425134	10
柍	123425134	0
栶	1234251341	0
柷	123425135	5
杣	1234252	0
柟	123425211	0
椯	1234252132522	0
檡	12342522112143112	0
檈	12342522112513534	0
檌	12342522121112111	0
椤	123425221354	10
楞	1234252214153	5
槯	123425232411121	0
欈	1234252324111212534251	0
梣	12342523445	5
梤	12342523453	0
桤	1234252515	10
棞	123425312341	0
㭎	12342534	5
枘	12342534	5
樱	123425342534531	30
枧	12342535	10
柶	123425351	0
棢	123425431415	0
檛	123425525251454	0
榾	1234255452511	0
杵	12343112	10
杽	12343112	0
栍	123431121	0
橅	1234311222214444	0
株	1234311234	68
権	123431132411121	0
柣	123431134	0
椥	123431134251	0
枆	12343115	0
橇	1234311531153115	10
杄	1234312	5
柞	123431211	10
棰	123431212211	10
梏	12343121251	10
梃	1234312154	10
栝	1234312251	10
柇	123431234	0
梸	12343123422	0
楿	1234312342511	0
㰀	1234312343533424134	5
楸	1234312344334	10
椱	1234312511354	0
櫄	123431254312114444	0
枡	12343132	0
枚	12343134	15
枖	12343134	0
桥	1234313432	547
栴	1234313541	5
櫡	123431431412132511	0
檱	123431431412211134	0
橁	1234314314352511	0
樦	123431431441121	0
櫤	1234314314431251122	0
杚	1234315	0
杔	1234315	0
棅	123431511234	0
柂	123431525	0
枨	12343154	10
梅	12343155414	53
椴	1234321113554	10
梹	12343212134	0
柎	123432124	0
楩	1234321251134	5
栿	1234321344	0
桕	1234321511	10
檓	12343215111213554	0
楰	123432151134	0
棿	123432151135	0
栰	1234321534	0
梴	1234321554	5
杊	1234322	0
棩	1234322151512	0
樇	12343223542511	0
椺	1234322511234	0
栣	1234323121	0
杹	12343235	0
桦	1234323512	12
椎	123432411121	30
榫	12343241112112	10
檇	1234324111212525	0
欆	1234324111213241112154	0
樵	1234324111214444	10
槜	12343241112153	5
柏	123432511	30
楻	1234325111121	0
榭	12343251113124	10
槔	12343251113412	10
橰	1234325111413412	0
櫋	1234325111445344153	0
梍	12343251115	0
槝	12343251115252	0
橷	1234325112113535	0
棉	123432511252	392
楾	1234325112534	0
櫷	123432511255115115341	0
椑	123432511312	5
梎	12343251135	0
槪	123432511351535	0
槐	1234325113554	12
櫆	12343251135544412	5
槹	123432511413412	0
檪	12343251141341234	0
檄	12343251141533134	10
楀	1234325125214	0
桘	1234325151	0
槌	1234325151454	10
梻	12343251532	0
桖	1234325221	0
樬	123432535414544	0
析	12343312	140
椞	123433121234	0
晳	123433122511	0
楯	1234331225111	10
蜤	12343312251214	0
𬃊	123433122534	5
皙	1234331232511	10
柝	123433124	10
惁	123433124544	0
栃	123433153	0
栀	123433155	10
桁	1234332112	10
榹	12343321531535	0
枛	12343324	0
椼	1234332441112	0
杉	1234333	30
板	12343354	430
柧	123433544	0
朳	123434	5
朲	123434	0
杁	123434	0
巫	1234341	30
栓	1234341121	30
梌	12343411234	5
桧	1234341154	10
榝	12343412343554	0
榆	1234341251122	30
楡	1234341251155	0
棆	123434125122	0
検	123434125134	0
椧	123434125152	0
觋	12343412535	10
桸	12343413252	0
鹀	123434135451	5
检	12343414431	337
枍	12343415	5
桃	1234341534	59
桼	12343424134	0
厀	1234342413452	0
柗	123434251	0
橎	1234343123425121	0
枞	12343434	10
桽	12343434121	0
櫼	123434341211121111534	0
棥	123434341234	0
樊	123434341234134	10
蠜	123434341234134251214	0
攀	1234343412341343112	53
欝	1234343412342522151154124	0
鐢	12343434123434112431	0
燓	1234343412344334	0
鬰	123434341234453444445215333	0
欎	1234343412344551154124	0
憗	1234343431344544	0
鶆	1234343432511154444	0
麮	1234343435412154	0
麱	123434343541251124	0
麪	123434343541255	0
麵	12343434354132522111	0
麧	12343434354315	0
麴	1234343435435431234	0
麭	1234343435435515	0
麶	123434343544134522554	0
麰	12343434354543112	0
逨	12343434454	0
郲	1234343452	0
愸	12343434534544	0
檎	1234344134522554	10
楥	1234344311354	0
檼	123434431215114544	0
棌	123434431234	0
榣	12343443311252	0
櫾	123434433112523554234	0
槄	12343443321511	0
橓	1234344345354152	0
桴	12343443521	10
桵	12343443531	0
榽	12343443554134	0
枔	12343445	0
梒	12343445251	0
赍	123434452534	10
柃	123434454	5
棯	123434454544	0
椶	1234345234354	0
枌	12343453	0
椕	123434531234	0
松	12343454	184
柉	12343454	0
枩	12343454	0
棇	123434544544	0
枪	12343455	386
机	123435	2563
朹	123435	0
朼	123435	0
枂	12343511	0
棚	123435113511	76
橳	1234351143113453	0
棴	123435115254	0
枠	12343512	0
椆	123435121251	5
檐	12343513344111251	13
桅	1234351355	14
桰	12343515251	0
棔	123435152511	0
柢	123435154	10
柹	12343523	0
栎	123435234	10
枸	123435251	10
栒	1234352511	5
栺	1234352511	0
槇	12343525111534	0
欃	123435251153535251354	0
橹	1234352512112511	10
櫯	12343525121444431234	0
梚	12343525135	0
橡	123435251353334	29
楤	1234353344544	0
枫	12343534	30
杴	12343534	0
梑	12343534334	0
栅	123435351	30
桷	12343535112	10
槲	123435351124412	10
檞	12343535112533112	5
柳	123435352	49
极	1234354	911
杓	1234354	10
杋	1234354	0
杦	1234354	0
枃	12343541	0
枬	12343541	0
桻	12343541112	0
槰	12343541112454	0
栙	1234354152	0
桝	1234354152	0
榤	12343541521234	0
格	1234354251	317
椈	123435431234	0
栘	1234354354	0
橪	1234354413444444	0
柊	123435444	5
栁	123435452	0
桞	123435452	0
橮	1234354532511134	0
榴	12343545325121	62
棦	1234355112	0
枹	123435515	5
枊	12343552	0
栬	1234355215	0
构	12343554	317
杸	12343554	0
术	12344	1056
柱	123441121	68
榱	12344125113534	10
椋	123441251234	10
欀	123441251251112213534	0
槁	12344125125251	10
楟	1234412514512	0
檺	123441251451353334	0
梈	12344125152	0
椁	123441251521	10
橔	1234412515213134	0
柿	123441252	30
櫰	12344125221241343534	0
檩	12344125251111234	10
檀	12344125251125111	30
栤	1234412534	0
桩	1234413121	50
櫎	123441312212512134	0
樜	123441312214444	0
棭	123441323544	0
榳	1234413312154	0
椨	123441332124	0
槉	12344134131134	0
校	1234413434	428
椊	123441343412	0
樆	12344134522554	0
杭	12344135	30
榶	12344135112251	0
槺	123441351124134	0
槦	123441351125112	0
椩	123441351134	0
樚	123441352211535	0
櫦	1234413522154544354	0
栨	1234413534	0
橠	1234413543543534	0
柆	123441431	0
梓	12344143112	10
榇	1234414311234	5
棓	123441431251	5
樟	123441431251112	16
橦	1234414312511211	5
樈	123441431251135	0
檍	12344143125114544	0
槞	12344143125115	0
樴	1234414312511534	0
楌	1234414313333	0
椄	123441431531	0
樀	123441432512251	0
楴	1234414345252	0
榜	12344143454153	20
杧	1234415	5
枋	12344153	10
堏	12344153121	0
檹	123441533113412512	0
椸	1234415331525	5
核	1234415334	68
棜	123441533444	0
棛	123441542511	0
梳	12344154325	30
橀	1234415432525221	0
槒	12344155425121	0
榈	1234425251251	10
栏	123443111	44
样	1234431112	4642
橏	1234431112431251	0
槎	1234431113121	10
柈	123443112	10
様	12344311212534	0
檥	12344311213121534	0
檨	1234431121413534	0
榚	12344311214444	0
栟	1234431132	10
栚	1234431134	0
椦	123443113453	0
棬	123443113455	5
椪	123443122431	10
橉	1234431234354152	0
楼	1234431234531	179
椾	1234431251122	0
楢	1234431253511	0
樽	1234431253511124	10
橂	1234431253511134	0
檤	1234431325111454	0
榏	12344313425221	0
檖	1234431353334454	0
槏	12344315112234	0
椫	123443251112	0
棁	12344325135	10
橧	1234432524312511	0
棪	123443344334	5
檆	12344334433421251	0
櫿	12344334433445251251	0
橩	1234433443344535	0
栦	1234434242	0
梯	12344351523	40
枓	12344412	0
桫	12344412343	10
榉	1234443134112	10
桜	1234443531	0
杰	12344444	25
櫶	12344451112252214544	0
棕	123444511234	30
梡	12344451135	0
柠	123444512	30
椗	123444512134	0
楦	1234445125111	10
槣	123444513412512	0
榢	12344451353334	0
榁	1234445154121	0
椬	123444525111	0
棺	123444525151	9
槟	12344453212134	10
樎	123444532132511	0
柼	123444534	0
椌	123444534121	0
榨	12344453431211	30
榕	12344453434251	14
柁	123444535	10
楁	1234445354251	0
檫	123444535445411234	5
椀	123444535455	5
述	12344454	109
榟	12344454143112	0
鶐	1234445432511154444	0
怸	123444544	0
櫁	123444545434251214	0
樒	123444545434252	0
橣	1234445454425112	0
桉	1234445531	10
桹	12344511534	5
樃	12344511543511	0
榔	123445115452	30
槠	12344512132511	10
楎	1234451251112	0
枦	12344513	0
棙	123445131344	0
楄	1234451325122	0
槴	123445132515215	0
椖	123445134153	0
榊	1234452425112	0
榠	12344525114134	0
榷	12344532411121	10
棎	123445341234	0
枕	12344535	34
柲	123445434	0
榓	12344543425221	0
杺	12344544	0
栐	123445534	5
札	12345	10
楗	123451111254	5
桪	1234511124	0
橚	12345112322151512	0
棣	123451124134	10
椂	123451124134	0
桾	12345113251	0
梛	1234511352	0
棂	12345114334	10
梫	12345114554	0
榋	1234511511511	0
根	1234511534	1232
概	1234511541535	287
櫭	123451154153525111	0
楖	12345115452	0
椵	1234512115154	0
橄	123451221113134	30
柌	123451251	0
榐	12345131221534	0
椐	123451312251	10
楃	1234513154121	0
樨	1234513241343112	10
榍	12345132432511	5
檘	12345132514143112	0
梶	12345133115	0
柅	123451335	0
樼	1234513521521521	0
梮	12345135251	0
杞	1234515	10
杛	1234515	0
柫	123451532	0
榒	12345154151541	0
梞	12345154544	0
朻	123452	0
李	1234521	36
杍	1234521	0
杻	12345211	10
橻	1234521152115211	0
樄	12345212511234	0
梉	12345213121	0
椭	123452132511	11
楣	1234521325111	10
楈	1234521342511	0
槂	12345213554234	0
杷	12345215	10
柮	123452252	0
杝	1234525	0
蚻	12345251214	0
朸	123453	5
朷	123453	0
桗	1234531234	0
枷	123453251	10
柖	123453251	5
柀	123453254	0
櫇	123453254132511134	0
杨	1234533	77
杒	1234534	0
榌	1234534335342	0
梕	12345344544	0
栛	1234535353	0
楹	1234535425221	10
权	123454	483
柽	123454121	10
树	123454124	856
桳	12345413412	0
椮	123454134333	0
栩	1234541541	10
櫂	123454154132411121	0
槢	123454154132511	0
樛	123454154134333	0
枱	123454251	0
桶	12345425112	72
樋	12345425112454	0
桙	1234543112	0
楑	1234543341134	0
橙	1234543341251431	30
櫈	123454334125143135	0
橃	1234543345153554	0
梭	12345434354	30
杈	1234544	10
杼	12345452	10
柕	123454523	0
楙	1234545231234	5
楺	1234545231234	0
壄	1234545231234121	0
懋	12345452312344544	10
橘	1234545232534251	56
櫲	1234545235251353334	0
槡	12345454541234	0
棳	123454545454	0
杩	1234551	5
椽	1234551353334	10
欚	1234551353334251214251214	0
橼	1234551551353334	10
樌	123455212511134	0
栂	123455414	0
檰	123455444432511252	0
柪	123455453	0
樔	123455525111234	0
椔	123455525121	0
桚	1234555354	0
怷	123544544	0
下	124	6679
寸	124	92
求	1241344	818
盚	124134425221	0
救	12413443134	216
慦	124134431344544	0
裘	1241344413534	10
逑	1241344454	10
皳	124134453254	0
刌	12422	0
啬	12431252511	10
丧	12431534	22
颪	124353251214	0
过	124454	6396
忑	1244544	10
疐	12452512152134	5
辻	12454	0
孛	1245521	10
鹁	124552135451	10
郣	124552152	0
勃	124552153	54
愂	1245521534544	0
索	1245554234	171
五	1251	1864
亘	125111	10
軭	1251112111215	0
轃	12511121113431234	0
軖	12511121121	0
輤	125111211212511	0
転	12511121154	0
轒	1251112121222511134	0
輘	125111212134354	0
輙	125111212211154	0
輁	1251112122134	0
轥	12511121222511251132411121	0
轕	1251112122251135345	0
轖	12511121234341252511	0
轋	12511121251112454	0
轞	125111212512531425221	0
輌	1251112125252	0
輏	12511121253511	0
輱	1251112131251534	0
輀	1251112132522	0
輭	1251112132522134	0
軚	12511121344	0
轑	1251112134432511234	0
軯	125111214312	0
轜	125111214524444132522	0
轌	125111214524444511	0
軘	12511121525	0
戜	12511121534	0
輚	125111215341534	0
鑋	1251112155512134112431	0
輺	1251112155525121	0
刯	12511122	0
輫	125111221112111	0
軙	12511122154	0
轛	125111222431431121124	0
輎	12511122432511	0
軎	1251112251	0
輠	125111225111234	0
輰	1251112251113533	0
輵	1251112251135345	0
軮	125111225134	0
軦	125111225135	0
毄	12511122513554	0
輲	1251112252132522	0
轘	12511122522112513534	0
輧	125111231133112	0
軞	12511123115	0
軠	12511123121	0
輹	1251112312511354	0
軵	125111232124	0
磛	1251112331213251	0
輴	1251112331225111	0
覱	125111233122511135	0
慙	125111233124544	0
軱	125111233544	0
轓	1251112343123425121	0
輍	12511123434251	0
轁	12511123443321511	0
軡	12511123445	0
輣	125111235113511	0
軧	125111235154	0
軥	125111235251	0
輡	125111235321511	0
軓	1251112354	0
軳	125111235515	0
撃	125111235543112	0
繋	12511123554554234	0
軴	125111241121	0
軣	12511124134	0
輆	1251112415334	0
轙	12511124311213121534	0
輐	12511124451135	0
軶	125111245135	0
匷	12511125111324111215	0
輑	12511125113251	0
軐	1251112512	0
轏	1251112513521521521	0
墼	1251112523554121	10
檕	12511125235541234	0
轚	12511125235541251112	0
礊	125111252355413251	0
蟿	1251112523554251214	0
罊	1251112523554311252	0
軽	125111254121	0
輽	12511125413425121	0
軩	125111254251	0
軪	125111255453	0
轈	125111255525111234	0
甎	125112141241554	0
剸	1251121412422	0
鷒	1251121412432511154444	0
惠	125112144544	30
甫	1251124	12
尃	1251124124	0
喸	125112425135	0
盙	125112425221	0
𬷕	125112435451	5
旉	12511244153	0
敷	125112441533134	21
懯	1251124415331344544	0
逋	1251124454	10
乶	12511245	0
郙	125112452	0
匣	1251125	30
更	1251134	1432
甦	125113431121	5
郠	125113452	0
匽	125115315	0
𬸘	12511531535451	5
郾	12511531552	10
彧	1251153334	10
或	12511534	1133
惑	125115344544	23
可	12512	6054
専	125121124	0
畺	1251211251211	0
曺	1251212511	0
哥	1251212512	708
戨	12512125121534	0
歌	12512125123534	355
匮	12512125345	10
恵	1251214544	0
画	12512152	493
叀	12512154	0
亜	1251221	0
曹	12512212511	30
遭	12512212511454	192
悪	12512214544	0
束	1251234	231
頼	1251234132511134	0
剌	125123422	10
揧	1251234223112	0
敕	12512343134	10
整	1251234313412121	896
鷘	1251234313432511154444	0
遫	12512343134454	0
慗	125123431344544	0
鵣	125123432511154444	0
赖	1251234352534	28
欶	12512343534	0
遬	12512343534454	0
辢	12512344143112	0
栆	125123444	0
速	1251234454	668
勅	125123453	0
橐	1251245132511234	10
蠹	125124513251251214251214	10
囊	1251245251251112213534	30
嚢	125124534112213534	0
櫜	1251245354242511234	0
蟗	125124552252251214	0
臣	125125	15
吾	1251251	30
畐	125125121	0
副	12512512122	313
鶝	12512512132511154444	0
疈	12512512143125125121	0
逼	125125121454	89
匰	12512512511125	0
敺	125125125152154	0
敔	12512513134	5
頣	125125132511134	0
逜	1251251454	0
郚	125125152	5
卧	12512524	45
贒	125125251245442511134	0
盬	125125311225125221	0
覧	1251253142511135	0
擥	125125314252213112	0
譼	125125314252214111251	0
鍳	12512531434112431	0
朢	12512535111121	0
叓	1251254	0
鬲	1251254312	10
鞷	1251254312122125112	0
鬴	12512543121251124	0
融	1251254312251214	25
鬺	125125431231251113533	0
鬷	1251254312345234354	5
鹝	125125431235451	5
鬸	12512543123545325121	0
翮	1251254312541541	10
臤	12512554	0
硻	1251255413251	0
蜸	12512554251214	0
掔	125125543112	0
鋻	1251255434112431	0
孯	12512554521	0
婜	12512554531	0
吏	125134	30
豆	1251431	127
豇	1251431121	10
豉	12514311254	10
剅	125143122	5
毭	12514313115	0
豍	125143132511312	0
豏	12514314315112234	0
豌	125143144535455	9
逗	1251431454	77
郖	125143152	0
忢	12514544	0
叵	12515	10
事	12515112	3566
剚	1251511222	0
尀	12515124	0
戓	1251534	0
巿	1252	0
帀	1252	0
邒	1252	0
再	125211	1697
襾	125221	0
覀	125221	0
票	12522111234	175
顠	12522111234132511134	0
剽	1252211123422	10
彯	12522111234333	0
瓢	1252211123433544	11
飘	125221112343534	90
勡	1252211123453	0
翲	12522111234541541	0
垔	125221121	0
甄	1252211211554	10
歅	1252211213534	5
鄄	12522112152	10
覊	1252211221251121211254444	0
覉	12522112212511213412512	0
覇	1252211221251123511	0
栗	1252211234	30
覃	125221251112	10
贾	1252212534	30
覄	125221321344	0
覆	125221332312511354	27
覂	1252213454	0
粟	125221431234	30
要	125221531	9101
覅	1252215313533	0
朿	125234	0
棘	125234125234	30
僰	12523412523434	10
刺	12523422	162
敇	1252343134	0
枣	12523444	20
䴓	125235451	5
雨	12524444	545
迊	1252454	0
匝	12525	10
両	125252	0
丙	12534	30
两	1253434	3229
协	125344	150
邴	1253452	10
西	125351	1640
酉	1253511	30
酐	1253511112	10
酑	1253511112	0
酜	12535111134	0
酛	12535111135	0
酝	12535111154	30
酊	125351112	10
醏	125351112132511	0
酵	12535111213521	9
醻	125351112151211251124	0
醘	12535111215425221	0
酣	125351112211	30
醋	125351112212511	22
醼	12535111221251211354444	0
醛	1253511122341121	10
酽	12535111224313	10
酤	125351112251	10
醐	1253511122513511	10
醂	125351112341234	0
酎	1253511124	5
酺	12535111251124	5
酠	125351112512	0
醩	125351112512212511	0
醧	125351112512512515	0
醥	125351112522111234	0
醰	1253511125221251112	0
酾	12535111254254	5
醎	1253511131251534	0
酭	1253511132511	0
醢	12535111325125221	10
酞	12535111344	10
醹	125351114524444132522	0
醽	125351114524444251251251	0
醆	125351115341534	0
酟	125351121251	0
醵	12535112153151353334	5
醭	1253511224314311134	5
酲	12535112511121	5
醍	1253511251112134	10
醌	125351125111535	10
醒	1253511251131121	200
醴	12535112512211251431	10
酮	1253511251251	10
醠	12535112513425221	0
醳	12535112522112143112	0
酕	12535113115	0
酢	125351131211	10
酷	12535113121251	38
酰	1253511312135	10
酥	125351131234	30
醺	125351131254312114444	10
酶	12535113155414	13
醙	1253511321511254	0
醀	125351132411121	0
醮	1253511324111214444	10
酫	1253511341121	0
酴	12535113411234	5
酹	12535113443124	10
釂	125351134432522151154124	0
酻	12535113443521	0
酗	12535113452	30
酚	12535113453	10
酔	12535113512	0
酯	1253511352511	10
醄	125351135311252	0
酌	1253511354	30
酪	1253511354251	30
酩	1253511354251	10
酘	12535113554	0
醕	1253511412512511	0
醇	125351141251521	30
釄	12535114131234123421112111	0
醾	125351141312341234431234	5
醿	125351141312341234554234	0
醸	12535114134112213534	0
醉	125351141343412	51
醨	12535114134522554	5
醅	125351141431251	10
醷	12535114143125114544	0
酼	12535114154325	0
醯	1253511415432525221	10
醝	1253511431113121	0
醚	1253511431234454	10
醈	125351143344334	0
酬	1253511434242	22
酙	12535114412	0
酧	1253511445124	0
醡	12535114453431211	0
酡	125351144535	10
酿	12535114511534	10
酖	12535114535	0
醓	1253511453525221	0
𬪩	1253511453534	5
逎	1253511454	0
醁	125351151124134	0
配	1253511515	291
醑	1253511521342511	5
酏	1253511525	5
酦	125351153544	5
醪	125351154154134333	10
醗	1253511543341135	0
酸	12535115434354	102
醦	125351154545434333	0
醊	125351154545454	0
酳	12535115542511	0
迺	125351454	5
廼	12535154	0
支	1254	641
婯	12541254531	0
𫠆	1254132534	5
丽	1254254	215
彨	1254254333	0
鹂	125425435451	14
逦	1254254454	10
郦	125425452	10
柬	125431234	30
鶫	12543123432511154444	0
卖	12544134	530
觌	125441342535	5
攳	1254511121251124	0
𨙸	125452	5
攰	125453	0
翅	1254541541	85
丏	1255	10
厂	13	731
厈	13112	0
厫	131121533134	0
医	1311345	460
殹	13113453554	0
瑿	1311345355411214	0
毉	131134535541234341	0
瞖	1311345355425111	0
贀	131134535542511134	0
黳	13113453554254312114444	0
鹥	1311345355435451	0
嫛	13113453554531	0
翳	13113453554541541	10
繄	13113453554554234	5
悘	13113454544	0
辰	1311534	30
辱	1311534124	22
鄏	131153412452	0
唇	1311534251	97
蜃	1311534251214	10
敐	13115343134	0
厅	1312	59
左	13121	546
圧	13121	0
厓	13121121	0
毻	1312125113115	0
遀	131212511454	0
压	131214	625
厮	13122111343312	10
厝	1312212511	10
厪	1312212511121	0
厧	131225111134	0
歴	13123412342121	0
暦	13123412342511	0
厯	1312341234544	0
厢	13123425111	18
厨	131251431124	48
咸	131251534	10
顑	131251534132511134	0
觱	1312515343535112	5
感	1312515344544	978
厦	131325111354	30
厌	131344	67
靥	131344132522111	10
厣	13134425112	5
黡	131344254312114444	5
魇	131344325113554	10
餍	131344344511534	10
厖	131353334	5
厐	1313534	0
匴	1314314251111325	0
烕	1314334534	0
厍	131512	10
厊	131523	0
厉	13153	146
威	131531534	188
戌	131534	30
励	1315353	93
厔	13154121	0
