# 拼音词库，参考 https://gitee.com/hades001/rime-aurora-pinyin.git
# 以下为《通用规范汉字表》中的汉字
身怀六甲	shen huai liu jia	34
身患	shen huan	227
深黄	shen huang	25
深黄色	shen huang se	26
深灰	shen hui	65
深灰色	shen hui se	109
神魂	shen hun	287
神魂颠倒	shen hun dian dao	173
甚或	shen huo	146
深获	shen huo	23
审计	shen ji	8780
神迹	shen ji	310
神技	shen ji	69
甚急	shen ji	14
审级	shen ji	12
审计报告	shen ji bao gao	299
审计部	shen ji bu	45
审计处	shen ji chu	34
审计范围	shen ji fan wei	10
审计工作	shen ji gong zuo	333
审计机关	shen ji ji guan	164
审计局	shen ji ju	327
神机妙算	shen ji miao suan	54
审计人员	shen ji ren yuan	147
审计署	shen ji shu	357
审计员	shen ji yuan	25
审计长	shen ji zhang	42
身价	shen jia	1408
身家	shen jia	554
甚佳	shen jia	63
身价百倍	shen jia bai bei	19
深加工	shen jia gong	611
身家性命	shen jia xing ming	37
神剑	shen jian	640
身兼	shen jian	169
身见	shen jian	13
身兼数职	shen jian shu zhi	27
神将	shen jiang	172
深交	shen jiao	566
身教	shen jiao	153
神教	shen jiao	147
审校	shen jiao	56
神交	shen jiao	42
伸脚	shen jiao	28
深交所	shen jiao suo	457
审结	shen jie	93
甚解	shen jie	39
肾结核	shen jie he	19
肾结石	shen jie shi	316
伸进	shen jin	302
渗进	shen jin	67
伸进去	shen jin qu	43
神经	shen jing	12307
深井	shen jing	222
身经	shen jing	103
沈静	shen jing	25
身经百战	shen jing bai zhan	90
深井泵	shen jing beng	26
神经病	shen jing bing	684
神经错乱	shen jing cuo luan	44
神经毒素	shen jing du su	10
神经干	shen jing gan	84
神经过敏	shen jing guo min	54
神经胶质	shen jing jiao zhi	26
神经节	shen jing jie	91
神经科	shen jing ke	125
神经末梢	shen jing mo shao	70
神经失常	shen jing shi chang	13
神经衰弱	shen jing shuai ruo	345
神经痛	shen jing tong	301
神经外科	shen jing wai ke	355
神经网络	shen jing wang luo	702
神经系	shen jing xi	10
神经细胞	shen jing xi bao	197
神经系统	shen jing xi tong	866
神经纤维	shen jing xian wei	72
神经性	shen jing xing	268
神经学	shen jing xue	21
神经炎	shen jing yan	81
神经元	shen jing yuan	372
神经原	shen jing yuan	10
神经症	shen jing zheng	101
神经质	shen jing zhi	402
神经中枢	shen jing zhong shu	46
深究	shen jiu	191
身居	shen ju	146
深居	shen ju	71
甚巨	shen ju	15
深居简出	shen ju jian chu	37
神君	shen jun	125
伸开	shen kai	101
神龛	shen kan	51
深刻	shen ke	7270
深刻理解	shen ke li jie	184
深刻认识	shen ke ren shi	162
深刻性	shen ke xing	26
深刻印象	shen ke yin xiang	233
深刻影响	shen ke ying xiang	76
深坑	shen keng	114
深空	shen kong	50
深恐	shen kong	18
肾亏	shen kui	66
沈括	shen kuo	46
神来	shen lai	737
伸来	shen lai	22
神来之笔	shen lai zhi bi	74
深蓝	shen lan	870
深蓝色	shen lan se	384
伸懒腰	shen lan yao	58
审理	shen li	1654
神力	shen li	443
身历	shen li	22
身历其境	shen li qi jing	10
身量	shen liang	24
神聊	shen liao	21
身临	shen lin	331
身临其境	shen lin qi jing	272
神灵	shen ling	612
申领	shen ling	513
渗流	shen liu	134
神六	shen liu	83
神龙	shen long	1268
神龙汽车	shen long qi che	46
渗漏	shen lou	356
申论	shen lun	1109
深绿	shen lv	100
渗滤	shen lv	19
深绿色	shen lv se	100
神马	shen ma	150
神码	shen ma	42
深埋	shen mai	345
深埋在	shen mai zai	99
什么	shen me	210601
甚么	shen me	706
什么啊	shen me a	1201
什么病	shen me bing	298
什么车	shen me che	238
什么程度	shen me cheng du	341
什么的	shen me de	4826
什么地方	shen me di fang	1691
什么东东	shen me dong dong	155
什么东西	shen me dong xi	2777
什么歌	shen me ge	169
什么关系	shen me guan xi	1062
什么好	shen me hao	2940
什么话	shen me hua	725
什么叫	shen me jiao	2086
什么叫做	shen me jiao zuo	391
什么名字	shen me ming zi	475
什么呢	shen me ne	4009
什么牌子	shen me pai zi	315
什么情况	shen me qing kuang	530
什么人	shen me ren	1968
甚么人	shen me ren	10
什么是	shen me shi	8392
什么事	shen me shi	4366
甚么事	shen me shi	17
甚么是	shen me shi	13
什么时候	shen me shi hou	9565
甚么时候	shen me shi hou	21
什么时间	shen me shi jian	492
什么事情	shen me shi qing	2560
什么书	shen me shu	197
什么问题	shen me wen ti	1471
什么颜色	shen me yan se	383
什么样	shen me yang	8111
什么样子	shen me yang zi	1349
什么药	shen me yao	401
什么意思	shen me yi si	2178
什么用	shen me yong	1141
什么原因	shen me yuan yin	1303
什么作用	shen me zuo yong	298
审美	shen mei	2259
审美观	shen mei guan	219
审美观念	shen mei guan nian	53
审美活动	shen mei huo dong	17
审美疲劳	shen mei pi lao	147
审美眼光	shen mei yan guang	19
神秘	shen mi	11182
慎密	shen mi	29
深密	shen mi	13
神秘感	shen mi gan	228
神秘化	shen mi hua	16
神秘面纱	shen mi mian sha	279
神秘莫测	shen mi mo ce	116
神秘性	shen mi xing	29
神秘主义	shen mi zhu yi	59
神庙	shen miao	540
神妙	shen miao	65
申明	shen ming	1870
神明	shen ming	382
深明	shen ming	60
神名	shen ming	12
深明大义	shen ming da yi	28
申命记	shen ming ji	13
什麽	shen mo	5008
神魔	shen mo	612
沈默	shen mo	102
深谋	shen mou	68
深谋远虑	shen mou yuan lv	60
神木	shen mu	365
神木县	shen mu xian	93
神奈川	shen nai chuan	60
神奈川县	shen nai chuan xian	28
深南	shen nan	408
婶娘	shen niang	23
神鸟	shen niao	90
神农	shen nong	577
甚浓	shen nong	23
深浓	shen nong	16
神农架	shen nong jia	422
神农氏	shen nong shi	64
神女	shen nv	236
神女峰	shen nv feng	33
深怕	shen pa	121
审判	shen pan	2551
审判官	shen pan guan	20
审判权	shen pan quan	41
审判庭	shen pan ting	76
审判员	shen pan yuan	111
审判长	shen pan zhang	118
审判者	shen pan zhe	43
身旁	shen pang	2483
审批	shen pi	5401
身披	shen pi	258
审批表	shen pi biao	143
审批程序	shen pi cheng xu	170
审批权	shen pi quan	60
审批手续	shen pi shou xu	145
神品	shen pin	39
审评	shen ping	104
神婆	shen po	49
神谱	shen pu	10
神奇	shen qi	6317
神器	shen qi	1320
神气	shen qi	402
神起	shen qi	216
伸起	shen qi	10
神气活现	shen qi huo xian	22
神气十足	shen qi shi zu	13
身前	shen qian	677
深浅	shen qian	445
深浅不同	shen qian bu tong	21
身强力壮	shen qiang li zhuang	55
神枪手	shen qiang shou	276
身强体壮	shen qiang ti zhuang	24
深切	shen qie	749
深切关怀	shen qie guan huai	15
申请	shen qing	36583
深情	shen qing	2594
神情	shen qing	2353
申请表	shen qing biao	924
申请材料	shen qing cai liao	277
申请单	shen qing dan	52
申请到	shen qing dao	183
深情厚谊	shen qing hou yi	30
深情厚意	shen qing hou yi	22
神情恍惚	shen qing huang hu	35
申请加入	shen qing jia ru	353
深情款款	shen qing kuan kuan	78
神清气爽	shen qing qi shuang	136
申请人	shen qing ren	2905
身轻如燕	shen qing ru yan	30
申请书	shen qing shu	825
申请者	shen qing zhe	245
深秋	shen qiu	567
沈丘	shen qiu	134
沈丘县	shen qiu xian	90
身躯	shen qu	1440
神曲	shen qu	204
伸去	shen qu	19
神权	shen quan	58
神人	shen ren	368
参茸	shen rong	64
深入	shen ru	11948
渗入	shen ru	442
慎入	shen ru	145
伸入	shen ru	110
深入敌后	shen ru di hou	47
深入基层	shen ru ji ceng	157
深入开展	shen ru kai zhan	724
深入浅出	shen ru qian chu	303
深入人心	shen ru ren xin	424
深入探讨	shen ru tan tao	130
深入研究	shen ru yan jiu	413
神色	shen se	1750
深色	shen se	539
神色自若	shen se zi ruo	11
什刹海	shen sha hai	301
深山	shen shan	709
神山	shen shan	291
深山老林	shen shan lao lin	75
深山中	shen shan zhong	42
身上	shen shang	21240
神伤	shen shang	285
参商	shen shang	18
肾上腺	shen shang xian	536
肾上腺素	shen shang xian su	232
甚少	shen shao	378
神社	shen she	400
神射手	shen she shou	68
伸舌头	shen she tou	28
深深	shen shen	7999
审慎	shen shen	383
婶婶	shen shen	205
莘莘	shen shen	171
伸伸	shen shen	58
申申	shen shen	35
深沈	shen shen	10
深深地	shen shen de	1560
深深感到	shen shen gan dao	41
深深感动	shen shen gan dong	76
莘莘学子	shen shen xue zi	159
神圣	shen sheng	2323
申生	shen sheng	18
神圣化	shen sheng hua	16
绅士	shen shi	1177
审视	shen shi	1098
身世	shen shi	940
深市	shen shi	583
甚是	shen shi	577
申时	shen shi	35
审时度势	shen shi duo shi	119
伸手	shen shou	2654
深受	shen shou	2206
身手	shen shou	1035
神兽	shen shou	923
身受	shen shou	363
身手不凡	shen shou bu fan	35
深受感动	shen shou gan dong	67
身首异处	shen shou yi chu	31
神术	shen shu	89
申述	shen shu	33
肾衰竭	shen shuai jie	113
深水	shen shui	514
渗水	shen shui	178
神水	shen shui	60
沈水	shen shui	14
沈睡	shen shui	10
深水埗	shen shui bu	63
深水港	shen shui gang	46
深水炸弹	shen shui zha dan	20
深思	shen si	971
神似	shen si	227
神思	shen si	108
慎思	shen si	32
沈思	shen si	15
神思恍惚	shen si huang hu	13
深思熟虑	shen si shu lv	208
申诉	shen su	865
神速	shen su	251
申诉人	shen su ren	63
申诉书	shen su shu	23
神算	shen suan	193
深邃	shen sui	1056
神髓	shen sui	21
伸缩	shen suo	1239
伸缩性	shen suo xing	78
伸缩自如	shen suo zi ru	16
神态	shen tai	674
神台	shen tai	26
神态自若	shen tai zi ruo	18
神探	shen tan	483
神坛	shen tan	173
深潭	shen tan	120
渗碳	shen tan	65
深谈	shen tan	45
身体	shen ti	30036
审题	shen ti	170
神体	shen ti	22
身体部分	shen ti bu fen	12
身体发肤	shen ti fa fu	16
身体检查	shen ti jian cha	88
身体健康	shen ti jian kang	1981
身体力行	shen ti li xing	177
身体上	shen ti shang	579
身体素质	shen ti su zhi	386
身体中	shen ti zhong	154
身体状况	shen ti zhuang kuang	428
神通	shen tong	1135
神童	shen tong	567
深痛	shen tong	28
深通	shen tong	17
神通广大	shen tong guang da	96
渗透	shen tou	2927
神偷	shen tou	208
深透	shen tou	21
渗透到	shen tou dao	308
渗透性	shen tou xing	116
渗透压	shen tou ya	74
申屠	shen tu	45
伸腿	shen tui	34
深挖	shen wa	133
身外	shen wai	295
身外之物	shen wai zhi wu	98
身亡	shen wang	1856
神往	shen wang	371
身为	shen wei	2095
神威	shen wei	465
甚为	shen wei	285
深为	shen wei	113
神位	shen wei	93
慎微	shen wei	75
审问	shen wen	239
神武	shen wu	203
神物	shen wu	71
身无分文	shen wu fen wen	122
深恶痛绝	shen wu tong jue	144
深吸	shen xi	257
渗析	shen xi	31
身下	shen xia	373
神仙	shen xian	2300
深陷	shen xian	729
身陷	shen xian	618
莘县	shen xian	215
神仙般	shen xian ban	30
身陷囹圄	shen xian ling yu	49
身先士卒	shen xian shi zu	73
伸向	shen xiang	399
神像	shen xiang	253
深巷	shen xiang	55
神效	shen xiao	40
哂笑	shen xiao	15
甚嚣尘上	shen xiao chen shang	69
肾小管	shen xiao guan	106
肾小球	shen xiao qiu	219
身心	shen xin	2932
深信	shen xin	588
深信不疑	shen xin bu yi	158
身心健康	shen xin jian kang	526
身心俱疲	shen xin ju pi	65
身心愉快	shen xin yu kuai	11
身形	shen xing	1185
深省	shen xing	118
神性	shen xing	111
身型	shen xing	97
慎行	shen xing	86
肾虚	shen xu	335
神学	shen xue	280
申雪	shen xue	48
神学家	shen xue jia	32
神学院	shen xue yuan	61
审讯	shen xun	432
肾炎	shen yan	638
审验	shen yan	106
慎言	shen yan	71
伸延	shen yan	34
沈阳	shen yang	30568
沈阳市	shen yang shi	1811
沈阳师范	shen yang shi fan	64
伸腰	shen yao	12
深夜	shen ye	2826
什叶	shen ye	55
什叶派	shen ye pai	53
审议	shen yi	3095
神医	shen yi	551
深意	shen yi	339
神异	shen yi	44
神意	shen yi	26
审议会	shen yi hui	10
呻吟	shen yin	1115
沈尹默	shen yin mo	19
申银万国	shen yin wan guo	368
身影	shen ying	4971
神鹰	shen ying	168
慎用	shen yong	394
神勇	shen yong	313
深有	shen you	446
神游	shen you	301
深有感触	shen you gan chu	103
神游太虚	shen you tai xu	12
深有同感	shen you tong gan	56
甚于	shen yu	145
肾盂	shen yu	144
神谕	shen yu	87
身于	shen yu	52
深于	shen yu	18
神宇	shen yu	14
沈玉琳	shen yu lin	11
深渊	shen yuan	1575
深远	shen yuan	1027
甚远	shen yuan	390
伸冤	shen yuan	46
深院	shen yuan	43
申冤	shen yuan	34
深渊里	shen yuan li	41
审阅	shen yue	189
沈约	shen yue	21
神韵	shen yun	644
身孕	shen yun	169
身在	shen zai	1152
伸在	shen zai	22
肾脏	shen zang	1002
肾脏病	shen zang bing	146
深造	shen zao	509
深泽	shen ze	220
深泽县	shen ze xian	93
申扎	shen zha	29
深宅大院	shen zhai da yuan	22
伸展	shen zhan	673
深湛	shen zhan	13
伸展到	shen zhan dao	18
伸张	shen zhang	132
伸张正义	shen zhang zheng yi	55
身着	shen zhe	901
深圳	shen zhen	72773
深圳队	shen zhen dui	117
深圳河	shen zhen he	10
深圳市	shen zhen shi	13304
深证	shen zheng	336
甚至	shen zhi	32527
深知	shen zhi	718
伸直	shen zhi	312
神志	shen zhi	243
神智	shen zhi	184
神职	shen zhi	87
深挚	shen zhi	30
甚至不	shen zhi bu	1213
神智不清	shen zhi bu qing	35
甚至都	shen zhi dou	333
甚至会	shen zhi hui	708
甚至连	shen zhi lian	1270
甚至能	shen zhi neng	170
神职人员	shen zhi ren yuan	48
甚至有	shen zhi you	1818
慎之又慎	shen zhi you shen	64
甚至于	shen zhi yu	508
甚至在	shen zhi zai	822
慎重	shen zhong	1316
深重	shen zhong	263
沈重	shen zhong	23
慎终	shen zhong	20
慎重处理	shen zhong chu li	11
砷中毒	shen zhong du	18
慎重考虑	shen zhong kao lv	164
慎重其事	shen zhong qi shi	10
神舟	shen zhou	4600
神州	shen zhou	2198
深州	shen zhou	186
沈周	shen zhou	27
神州大陆	shen zhou da lu	11
神舟电脑	shen zhou dian nao	164
深州市	shen zhou shi	113
神州数码	shen zhou shu ma	425
神州行	shen zhou xing	425
神主	shen zhu	65
神助	shen zhu	46
身著	shen zhu	10
身子	shen zi	3472
身姿	shen zi	550
婶子	shen zi	50
身子骨	shen zi gu	66
深紫色	shen zi se	71
神宗	shen zong	115
深棕	shen zong	19
深棕色	shen zong se	63
神族	shen zu	367
沈醉	shen zui	35
胜败	sheng bai	124
升班	sheng ban	180
生搬硬套	sheng ban ying tao	45
声宝	sheng bao	13
圣保禄	sheng bao lu	12
圣保罗	sheng bao luo	359
圣杯	sheng bei	127
圣彼得	sheng bi de	60
圣彼得堡	sheng bi de bao	197
生变	sheng bian	152
生病	sheng bing	2934
声波	sheng bo	305
圣伯纳	sheng bo na	111
声部	sheng bu	130
生不带来	sheng bu dai lai	24
生不逢时	sheng bu feng shi	79
省部级	sheng bu ji	313
胜不骄	sheng bu jiao	14
生不如死	sheng bu ru si	185
生菜	sheng cai	307
生财	sheng cai	274
剩菜	sheng cai	105
生菜沙拉	sheng cai sha la	12
生财有道	sheng cai you dao	56
省财政厅	sheng cai zheng ting	336
生财之道	sheng cai zhi dao	63
圣餐	sheng can	22
生查子	sheng cha zi	19
生产	sheng chan	70578
盛产	sheng chan	373
生产部	sheng chan bu	206
生产厂	sheng chan chang	295
生产厂家	sheng chan chang jia	1956
生产厂商	sheng chan chang shang	366
生产车间	sheng chan che jian	282
生产成本	sheng chan cheng ben	526
生产出来	sheng chan chu lai	145
生产大队	sheng chan da dui	18
生产单位	sheng chan dan wei	173
生产队	sheng chan dui	195
生产方式	sheng chan fang shi	278
生产工具	sheng chan gong ju	65
生产工艺	sheng chan gong yi	896
生产管理	sheng chan guan li	894
生产关系	sheng chan guan xi	157
生产规模	sheng chan gui mo	316
生产国	sheng chan guo	94
生产过程	sheng chan guo cheng	680
生产过剩	sheng chan guo sheng	33
生产合作	sheng chan he zuo	11
生产基地	sheng chan ji di	1381
生产计划	sheng chan ji hua	276
生产技术	sheng chan ji shu	968
生产加工	sheng chan jia gong	508
生产经营	sheng chan jing ying	1436
生产劳动	sheng chan lao dong	69
生产力	sheng chan li	1382
生产量	sheng chan liang	138
生产流程	sheng chan liu cheng	153
生产率	sheng chan lv	315
生产能力	sheng chan neng li	1190
生产企业	sheng chan qi ye	2082
生产日期	sheng chan ri qi	296
生产商	sheng chan shang	1612
生产设备	sheng chan she bei	963
生产设施	sheng chan she shi	53
生产条件	sheng chan tiao jian	144
生产线	sheng chan xian	2912
生产效率	sheng chan xiao lv	257
生产销售	sheng chan xiao shou	702
生产性	sheng chan xing	231
生产要素	sheng chan yao su	211
生产者	sheng chan zhe	445
生产制造	sheng chan zhi zao	434
生产自救	sheng chan zi jiu	47
生产资料	sheng chan zi liao	412
生产总值	sheng chan zong zhi	807
声场	sheng chang	94
圣朝	sheng chao	17
生辰	sheng chen	280
升沉	sheng chen	10
生辰八字	sheng chen ba zi	95
生成	sheng cheng	5828
声称	sheng cheng	1218
省城	sheng cheng	569
圣城	sheng cheng	312
生成器	sheng cheng qi	269
生成树	sheng cheng shu	35
生成物	sheng cheng wu	22
生吃	sheng chi	306
省吃	sheng chi	170
省吃俭用	sheng chi jian yong	146
生抽	sheng chou	132
生出	sheng chu	995
胜出	sheng chu	624
牲畜	sheng chu	405
省出	sheng chu	37
升出	sheng chu	17
生出来	sheng chu lai	172
省出来	sheng chu lai	19
盛传	sheng chuan	228
生词	sheng ci	285
剩磁	sheng ci	11
生词本	sheng ci ben	150
生存	sheng cun	9458
生存环境	sheng cun huan jing	266
生存竞争	sheng cun jing zheng	30
生存空间	sheng cun kong jian	217
生存之道	sheng cun zhi dao	143
生存状态	sheng cun zhuang tai	168
盛大	sheng da	3229
生达	sheng da	22
盛大举行	sheng da ju xing	36
声带	sheng dai	427
圣代	sheng dai	67
圣诞	sheng dan	6361
生蛋	sheng dan	129
圣诞节	sheng dan jie	1893
圣诞卡	sheng dan ka	29
圣诞快乐	sheng dan kuai le	266
圣诞老人	sheng dan lao ren	477
圣诞礼物	sheng dan li wu	203
圣诞前夕	sheng dan qian xi	18
圣诞树	sheng dan shu	281
圣诞夜	sheng dan ye	155
声道	sheng dao	1750
升到	sheng dao	493
省道	sheng dao	396
省到	sheng dao	30
盛到	sheng dao	17
生的	sheng de	3625
升的	sheng de	514
胜的	sheng de	372
省得	sheng de	332
声地	sheng de	292
剩的	sheng de	251
生得	sheng de	204
圣德	sheng de	74
盛德	sheng de	48
升得	sheng de	41
胜得	sheng de	25
剩得	sheng de	19
升等	sheng deng	15
圣地	sheng di	1062
胜地	sheng di	945
生地	sheng di	194
圣地亚哥	sheng di ya ge	179
圣地牙哥	sheng di ya ge	11
盛典	sheng dian	1112
省电	sheng dian	570
圣殿	sheng dian	398
省点	sheng dian	111
圣典	sheng dian	89
生点	sheng dian	14
声调	sheng diao	266
省掉	sheng diao	70
升调	sheng diao	14
圣迭戈	sheng die ge	44
生动	sheng dong	2657
生动活泼	sheng dong huo po	163
声东击西	sheng dong ji xi	104
升斗	sheng dou	17
圣斗士	sheng dou shi	668
升斗小民	sheng dou xiao min	10
圣多美	sheng duo mei	35
圣恩	sheng en	43
生儿育女	sheng er yu nv	107
生发	sheng fa	346
生法	sheng fa	29
剩饭	sheng fan	147
剩饭剩菜	sheng fan sheng cai	18
圣菲	sheng fei	69
省份	sheng fen	1857
省分	sheng fen	1609
生粉	sheng fen	102
生分	sheng fen	48
生风	sheng feng	76
胜负	sheng fu	1562
升幅	sheng fu	288
生父	sheng fu	148
省府	sheng fu	115
圣父	sheng fu	38
生父母	sheng fu mu	37
升高	sheng gao	1681
生个	sheng ge	327
升格	sheng ge	172
笙歌	sheng ge	124
圣歌	sheng ge	119
剩个	sheng ge	13
省个	sheng ge	12
升格为	sheng ge wei	88
生根	sheng gen	399
省公安厅	sheng gong an ting	434
升官	sheng guan	300
升官发财	sheng guan fa cai	99
圣光	sheng guang	316
声光	sheng guang	208
生光	sheng guang	67
胜过	sheng guo	975
生过	sheng guo	133
圣果	sheng guo	27
升过	sheng guo	11
生孩子	sheng hai zi	745
生好	sheng hao	40
盛好	sheng hao	17
圣荷西	sheng he xi	23
圣胡安	sheng hu an	10
生化	sheng hua	3027
升华	sheng hua	1263
圣化	sheng hua	11
生花妙笔	sheng hua miao bi	17
生化危机	sheng hua wei ji	934
生化武器	sheng hua wu qi	40
生化学	sheng hua xue	20
生还	sheng huan	539
生还者	sheng huan zhe	103
盛会	sheng hui	1041
省会	sheng hui	823
生辉	sheng hui	366
胜会	sheng hui	11
省会城市	sheng hui cheng shi	220
生活	sheng huo	149720
圣火	sheng huo	1790
生火	sheng huo	148
生活保障	sheng huo bao zhang	386
生活必需	sheng huo bi xu	171
生活方式	sheng huo fang shi	2325
生活费	sheng huo fei	785
生活费用	sheng huo fei yong	104
生活服务	sheng huo fu wu	7150
生活化	sheng huo hua	167
生活环境	sheng huo huan jing	681
生活经验	sheng huo jing yan	201
生活空间	sheng huo kong jian	225
生活困难	sheng huo kun nan	155
生活垃圾	sheng huo la ji	385
生活里	sheng huo li	754
生活力	sheng huo li	15
生活区	sheng huo qu	388
生活圈	sheng huo quan	226
生活上	sheng huo shang	662
生活设施	sheng huo she shi	222
生活史	sheng huo shi	65
生活实践	sheng huo shi jian	45
生活水平	sheng huo shui ping	786
生活水准	sheng huo shui zhun	42
生活态度	sheng huo tai du	415
生活条件	sheng huo tiao jian	345
生活污水	sheng huo wu shui	220
生活习惯	sheng huo xi guan	823
生活形态	sheng huo xing tai	46
生活用品	sheng huo yong pin	520
生活照	sheng huo zhao	484
生活质量	sheng huo zhi liang	749
生活中	sheng huo zhong	8433
生活状况	sheng huo zhuang kuang	142
生活资料	sheng huo zi liao	55
生活作风	sheng huo zuo feng	63
升级	sheng ji	15252
省级	sheng ji	3752
生机	sheng ji	1808
生计	sheng ji	515
升技	sheng ji	327
胜迹	sheng ji	60
生技	sheng ji	33
圣迹	sheng ji	29
省籍	sheng ji	22
升级版	sheng ji ban	770
升级包	sheng ji bao	165
生机勃勃	sheng ji bo bo	238
升级成	sheng ji cheng	63
盛极而衰	sheng ji er shuai	21
升级换代	sheng ji huan dai	148
省纪委	sheng ji wei	196
升级性	sheng ji xing	13
盛极一时	sheng ji yi shi	41
升降	sheng jiang	1689
生姜	sheng jiang	712
升降机	sheng jiang ji	253
生姜片	sheng jiang pian	22
升降梯	sheng jiang ti	20
生姜汁	sheng jiang zhi	19
圣教	sheng jiao	119
生胶	sheng jiao	21
省教育厅	sheng jiao yu ting	954
圣洁	sheng jie	670
绳结	sheng jie	40
省界	sheng jie	33
升阶	sheng jie	16
生津	sheng jin	270
生津止渴	sheng jin zhi ke	52
圣经	sheng jing	1584
胜景	sheng jing	229
盛景	sheng jing	134
盛京	sheng jing	111
生境	sheng jing	78
胜境	sheng jing	75
圣经上	sheng jing shang	30
生就	sheng jiu	277
省局	sheng ju	216
胜局	sheng ju	173
盛举	sheng ju	43
圣君	sheng jun	76
省军区	sheng jun qu	205
声卡	sheng ka	1692
盛开	sheng kai	1457
圣克鲁斯	sheng ke lu si	35
升空	sheng kong	1204
声控	sheng kong	141
生恐	sheng kong	11
牲口	sheng kou	238
绳扣	sheng kou	10
盛况	sheng kuang	447
盛况空前	sheng kuang kong qian	64
生拉硬拽	sheng la ying zhuai	12
生来	sheng lai	488
省来	sheng lai	11
声浪	sheng lang	111
生老病死	sheng lao bing si	183
生了	sheng le	1315
省了	sheng le	367
升了	sheng le	200
胜了	sheng le	113
剩了	sheng le	112
盛了	sheng le	64
声泪俱下	sheng lei ju xia	73
生冷	sheng leng	128
生冷食物	sheng leng shi wu	19
胜利	sheng li	8779
生理	sheng li	4714
省力	sheng li	398
生离	sheng li	262
省里	sheng li	253
省立	sheng li	199
升力	sheng li	45
生利	sheng li	19
圣礼	sheng li	12
胜利归来	sheng li gui lai	18
胜利果实	sheng li guo shi	47
生力军	sheng li jun	184
生理期	sheng li qi	105
生理时钟	sheng li shi zhong	15
生离死别	sheng li si bie	215
生理卫生	sheng li wei sheng	46
生理性	sheng li xing	136
生理学	sheng li xue	533
生理学家	sheng li xue jia	24
生理盐水	sheng li yan shui	142
胜利在望	sheng li zai wang	31
胜利者	sheng li zhe	325
生料	sheng liao	85
省料	sheng liao	15
生灵	sheng ling	524
圣灵	sheng ling	449
生灵涂炭	sheng ling tu tan	39
生龙活虎	sheng long huo hu	102
生路	sheng lu	247
圣卢西亚	sheng lu xi ya	23
圣路易	sheng lu yi	21
圣路易斯	sheng lu yi si	71
胜率	sheng lv	206
声律	sheng lv	29
省略	sheng lve	746
省略号	sheng lve hao	106
圣马力诺	sheng ma li nuo	46
省煤器	sheng mei qi	15
声门	sheng men	31
生闷气	sheng men qi	78
生猛	sheng meng	190
生米	sheng mi	98
生面	sheng mian	178
生面孔	sheng mian kong	19
生苗	sheng miao	31
圣庙	sheng miao	20
生灭	sheng mie	100
生民	sheng min	34
省民	sheng min	17
生命	sheng ming	35846
声明	sheng ming	25270
盛名	sheng ming	548
声名	sheng ming	488
圣明	sheng ming	61
省名	sheng ming	28
生命安全	sheng ming an quan	285
生命表	sheng ming biao	12
生命不息	sheng ming bu xi	54
声名大噪	sheng ming da zao	25
生命迹象	sheng ming ji xiang	38
生命科学	sheng ming ke xue	722
声名狼藉	sheng ming lang ji	38
生命力	sheng ming li	1204
声明书	sheng ming shu	27
生命危险	sheng ming wei xian	405
生命线	sheng ming xian	309
生命现象	sheng ming xian xiang	26
声名远播	sheng ming yuan bo	41
声明者	sheng ming zhe	21
盛名之下	sheng ming zhi xia	27
生命中最	sheng ming zhong zui	390
生命周期	sheng ming zhou qi	496
圣母	sheng mu	627
声母	sheng mu	171
生母	sheng mu	162
圣母院	sheng mu yuan	125
声纳	sheng na	98
声呐	sheng na	35
省内	sheng nei	1765
省内外	sheng nei wai	234
盛年	sheng nian	44
生年	sheng nian	33
省农业厅	sheng nong ye ting	183
盛怒	sheng nu	81
盛怒之下	sheng nu zhi xia	28
圣女	sheng nv	634
剩女	sheng nv	586
圣女果	sheng nv guo	31
圣女贞德	sheng nv zhen de	36
生怕	sheng pa	1140
声旁	sheng pang	12
生僻	sheng pi	86
生皮	sheng pi	25
生坯	sheng pi	13
生啤酒	sheng pi jiu	25
声频	sheng pin	32
生平	sheng ping	1038
升平	sheng ping	249
生平简介	sheng ping jian jie	46
生平事迹	sheng ping shi ji	55
升破	sheng po	27
生气	sheng qi	7023
升起	sheng qi	1895
升旗	sheng qi	388
生起	sheng qi	213
盛气	sheng qi	93
圣骑	sheng qi	54
声气	sheng qi	31
盛起	sheng qi	24
生漆	sheng qi	23
生气勃勃	sheng qi bo bo	47
升起来	sheng qi lai	117
盛气凌人	sheng qi ling ren	81
圣骑士	sheng qi shi	505
升旗仪式	sheng qi yi shi	170
省钱	sheng qian	2139
生前	sheng qian	1286
升迁	sheng qian	295
剩钱	sheng qian	10
声腔	sheng qiang	33
圣乔治	sheng qiao zhi	26
生擒	sheng qin	123
盛情	sheng qing	251
声情	sheng qing	84
声请	sheng qing	31
声情并茂	sheng qing bing mao	72
盛情难却	sheng qing nan que	31
省区	sheng qu	497
省去	sheng qu	444
生趣	sheng qu	77
胜券	sheng quan	158
胜券在握	sheng quan zai wo	55
省却	sheng que	70
生热	sheng re	33
圣人	sheng ren	1527
胜任	sheng ren	955
生人	sheng ren	416
升任	sheng ren	181
省人大	sheng ren da	489
胜任能力	sheng ren neng li	29
省人事厅	sheng ren shi ting	216
升任为	sheng ren wei	10
生日	sheng ri	16880
生日蛋糕	sheng ri dan gao	332
生日贺卡	sheng ri he ka	24
生日卡	sheng ri ka	20
